geoid,county,state,year,geometry,total_pop,plumbing,percent_lacking_plumbing,name,adi,financial_strength,economic_hardship_and_inequality,educational_attainment
53033,King County, Washington,2022,,2266789,818,0.03608628769594347,"King County, Washington",52.26387223651611,183.70259651611576,90.02043392599569,108.20164292827089
05069,Jefferson County, Arkansas,2022,,64246,0,0,"Jefferson County, Arkansas",119.12710156932337,84.74272159885274,123.9476998428153,103.20268889438906
06039,Madera County, California,2022,,160256,0,0,"Madera County, California",115.26566351749035,113.55883544292858,114.55531266832185,25.846631817212028
06047,Merced County, California,2022,,290014,32,0.0110339500851683,"Merced County, California",120.59098489088326,108.68419357998296,121.1709989163951,27.098032970779144
06103,Tehama County, California,2022,,65245,97,0.14867039619894246,"Tehama County, California",103.2292836089528,105.26350215811522,104.95345453890756,84.04174860165078
06115,Yuba County, California,2022,,84310,0,0,"Yuba County, California",99.18066651412472,116.51394273224022,106.68896374224781,81.42723924192858
12001,Alachua County, Florida,2022,,284030,580,0.2042037812907087,"Alachua County, Florida",90.47889389709097,119.76212225164517,108.56835532661323,117.75929427609083
12073,Leon County, Florida,2022,,297369,245,0.08238922012718206,"Leon County, Florida",92.65238552585151,119.29171079455203,111.92747292671785,115.84539778674582
12023,Columbia County, Florida,2022,,71908,0,0,"Columbia County, Florida",107.70688789506211,94.25136121197531,106.90754429779878,94.10279791114561
13089,DeKalb County, Georgia,2022,,762820,537,0.070396685980965365,"DeKalb County, Georgia",87.0145614543195,130.35709463890498,105.50736731854954,102.87707537851216
13139,Hall County, Georgia,2022,,212692,0,0,"Hall County, Georgia",96.49111650032796,112.36061580950671,92.8697604896545,67.46815494500439
13153,Houston County, Georgia,2022,,169631,150,0.08842723322977522,"Houston County, Georgia",89.87912548496828,108.77857343507473,95.27109157767744,113.08597321038704
13157,Jackson County, Georgia,2022,,83936,0,0,"Jackson County, Georgia",83.12618923981799,114.1775166575597,79.37529522411337,98.80311371628635
13013,Barrow County, Georgia,2022,,89299,0,0,"Barrow County, Georgia",92.10317047132247,107.08713816819451,88.80215244101247,96.82439071488899
13113,Fayette County, Georgia,2022,,122030,0,0,"Fayette County, Georgia",62.88044256838121,145.67232132212234,76.90868540008702,119.04328961495203
48469,Victoria County, Texas,2022,,91065,43,0.04721901938176028,"Victoria County, Texas",99.39722378662506,105.5481956760573,100.02528885715161,90.15944216110638
48471,Walker County, Texas,2022,,78870,27,0.03423354887790034,"Walker County, Texas",111.12856744710352,96.49978055561691,113.75001015140059,86.76971462245584
22103,St. Tammany Parish, Louisiana,2022,,273263,225,0.08233826021085913,"St. Tammany Parish, Louisiana",85.66582856806704,118.76944978682167,92.403415674115,110.4212257308005
22073,Ouachita Parish, Louisiana,2022,,157702,138,0.08750681665419588,"Ouachita Parish, Louisiana",113.65920323336233,97.95664006121724,125.4378386337078,103.28391531142228
22097,St. Landry Parish, Louisiana,2022,,81773,359,0.4390202144962273,"St. Landry Parish, Louisiana",126.94297530765814,82.82628192038439,126.21892137250451,79.03131078624929
24027,Howard County, Maryland,2022,,335411,68,0.02027363443655694,"Howard County, Maryland",43.632141366950215,182.13026199613114,74.6888004289516,117.13279414004906
27053,Hennepin County, Minnesota,2022,,1260121,1035,0.08213496957831828,"Hennepin County, Minnesota",70.907213715009,142.75766461884044,91.01342387944919,111.58299218055801
27013,Blue Earth County, Minnesota,2022,,69631,0,0,"Blue Earth County, Minnesota",90.86949078821826,109.73862321546702,99.95500833356904,116.59627401280581
28089,Madison County, Mississippi,2022,,111113,22,0.0197996634057221,"Madison County, Mississippi",82.54758502386696,119.36054221704507,89.79988797909473,112.28108421219406
28081,Lee County, Mississippi,2022,,82959,143,0.17237430537976592,"Lee County, Mississippi",99.79182615854863,99.23479587111434,99.26633652373802,97.74380306037436
28073,Lamar County, Mississippi,2022,,65783,37,0.05624553456060076,"Lamar County, Mississippi",94.95801845445439,106.93583513109303,100.23869588509834,108.36991432297961
30063,Missoula County, Montana,2022,,121041,232,0.19167059095678324,"Missoula County, Montana",80.27569975300848,122.3386850951227,93.12649489030983,123.08783893826421
30049,Lewis and Clark County, Montana,2022,,73832,235,0.3182901722830209,"Lewis and Clark County, Montana",76.58815240107927,123.2773501232256,85.98572421424174,122.08465169086988
34027,Morris County, New Jersey,2022,,511151,426,0.08334132184031724,"Morris County, New Jersey",47.598247223839465,175.4272185980586,75.94451823743138,117.70521923151111
36091,Saratoga County, New York,2022,,238797,291,0.1218608273973291,"Saratoga County, New York",68.61082539973137,134.28096797335905,79.8237068234896,118.35966809858465
37027,Caldwell County, North Carolina,2022,,80492,0,0,"Caldwell County, North Carolina",106.47742521960957,88.2464851481482,96.9817490508896,88.81416489155679
41005,Clackamas County, Oregon,2022,,423177,307,0.07254647582453677,"Clackamas County, Oregon",65.02454436750949,148.2156574766929,82.72970231776762,116.5261814678916
41047,Marion County, Oregon,2022,,346703,96,0.02768940562960228,"Marion County, Oregon",93.28955891387074,118.26771053667673,98.29609635290397,82.03848768084084
45085,Sumter County, South Carolina,2022,,104012,22,0.02115140560704534,"Sumter County, South Carolina",109.88176620365711,93.61629818648086,115.05801049080505,105.13760643799712
45035,Dorchester County, South Carolina,2022,,166133,108,0.06500815611588306,"Dorchester County, South Carolina",85.34443841920822,117.65911232120473,90.195595260281,107.23841435649067
45015,Berkeley County, South Carolina,2022,,245117,137,0.05589167621992762,"Berkeley County, South Carolina",84.47795478620847,117.643989326969,88.68549514492952,108.42478570444166
45075,Orangeburg County, South Carolina,2022,,83094,264,0.3177124702144559,"Orangeburg County, South Carolina",127.10931883218016,83.29063660656868,133.06982828464746,93.2250328553703
45055,Kershaw County, South Carolina,2022,,67751,14,0.02066390163982819,"Kershaw County, South Carolina",98.96752098352735,96.40564939284702,95.64663790746113,107.1901557621308
45059,Laurens County, South Carolina,2022,,67965,0,0,"Laurens County, South Carolina",111.03899069665422,87.60125819346113,105.36419902096392,89.3088514646548
47093,Knox County, Tennessee,2022,,494574,154,0.03113790858395306,"Knox County, Tennessee",87.01636311051138,114.42775380240333,94.18744597540288,112.61507350306185
47189,Wilson County, Tennessee,2022,,158555,0,0,"Wilson County, Tennessee",73.11951875778703,128.45032743529322,79.91544033433928,116.10198531137259
47119,Maury County, Tennessee,2022,,108159,331,0.30603093593690767,"Maury County, Tennessee",86.40955539812542,111.4863720305795,88.66001318700188,112.45204077200151
48091,Comal County, Texas,2022,,184642,189,0.10236024306495813,"Comal County, Texas",66.65270695714273,138.72050358748612,77.23420300980784,116.08561623743068
48453,Travis County, Texas,2022,,1326436,1079,0.0813458018328815,"Travis County, Texas",69.89081673303389,153.32858642324643,93.71944634751605,100.2134297579572
24033,Prince George's County, Maryland,2022,,946971,671,0.07085750250007655,"Prince George's County, Maryland",82.71487006541149,142.18264305442185,100.7240531623392,82.16414395551269
24015,Cecil County, Maryland,2022,,104942,0,0,"Cecil County, Maryland",81.37278355093858,123.96112672916644,89.95871175399455,110.21812291958028
01101,Montgomery County, Alabama,2022,,226361,102,0.04506076576795473,"Montgomery County, Alabama",109.9586816573254,98.41039576700435,119.80767946132133,103.42130556977651
01095,Marshall County, Alabama,2022,,99423,33,0.03319151504179114,"Marshall County, Alabama",105.60869962600454,93.23178511334075,98.85426073625733,87.83302375696684
25017,Middlesex County, Massachusetts,2022,,1617105,1046,0.06468349303230156,"Middlesex County, Massachusetts",50.51538619166806,183.51696178096643,86.9596038565816,111.4437952943389
25027,Worcester County, Massachusetts,2022,,862927,779,0.09027414833467952,"Worcester County, Massachusetts",77.70935765792424,135.49988708215375,94.21247820897153,107.91602963136948
32003,Clark County, Nevada,2022,,2322985,1748,0.07524801064148068,"Clark County, Nevada",96.15352821350253,120.14946688304708,107.9446639918174,88.81425737845727
34033,Salem County, New Jersey,2022,,65117,0,0,"Salem County, New Jersey",91.42088505805333,115.28511279912382,101.32070296321326,108.37116203349149
34021,Mercer County, New Jersey,2022,,380688,59,0.01549825578951792,"Mercer County, New Jersey",78.96455787907884,142.77556049482536,100.96909201822045,99.51919030212868
36013,Chautauqua County, New York,2022,,126027,367,0.29120743967562507,"Chautauqua County, New York",107.63956592257163,90.74218268216893,109.74160395034168,106.10163278359053
37019,Brunswick County, North Carolina,2022,,153064,0,0,"Brunswick County, North Carolina",84.66555855954888,113.32161151619565,86.74143776262773,114.97562946664186
39061,Hamilton County, Ohio,2022,,825037,942,0.11417669752992896,"Hamilton County, Ohio",93.67631299465636,112.92997139644693,107.77115623071762,113.52067593493331
41035,Klamath County, Oregon,2022,,70212,34,0.04842477069446818,"Klamath County, Oregon",104.74253436608316,100.89972960385698,111.18329811963436,104.03730469074218
42133,York County, Pennsylvania,2022,,461058,188,0.04077578092127237,"York County, Pennsylvania",84.82887330104134,112.25214495411092,87.15543230997142,111.98194306374678
42095,Northampton County, Pennsylvania,2022,,318526,45,0.01412757514300245,"Northampton County, Pennsylvania",79.50481068414706,122.81705731623809,88.15013603445772,114.59857293299012
45019,Charleston County, South Carolina,2022,,419279,238,0.05676411172512814,"Charleston County, South Carolina",75.22094475493316,138.13094163831707,93.15412786727234,114.5909309870319
47157,Shelby County, Tennessee,2022,,916371,252,0.02749977901963288,"Shelby County, Tennessee",104.15279985823202,107.95396477610964,118.36562859002063,104.2589928514789
48203,Harrison County, Texas,2022,,69955,14,0.02001286541348009,"Harrison County, Texas",104.15749959335103,99.10384058197077,106.75334472671014,99.23422541577766
48037,Bowie County, Texas,2022,,92035,0,0,"Bowie County, Texas",103.66058315472222,96.52299825437609,105.78566769845565,102.20928827040419
49045,Tooele County, Utah,2022,,79934,0,0,"Tooele County, Utah",73.31787788507845,119.96364681994217,71.55944225440476,109.02186938322771
53011,Clark County, Washington,2022,,516779,595,0.11513625747176259,"Clark County, Washington",73.09143112770408,137.76854207598367,87.10391920222193,109.51425753229849
53045,Mason County, Washington,2022,,68166,102,0.14963471525393893,"Mason County, Washington",88.65368295163881,117.27887506293018,94.58569272840496,103.65366347231615
04025,Yavapai County, Arizona,2022,,246191,203,0.08245630425157703,"Yavapai County, Arizona",88.75954806575685,114.15541418601606,94.61140603106652,112.2405235089399
49011,Davis County, Utah,2022,,369948,54,0.01459664601511564,"Davis County, Utah",63.292078043030465,137.21030105106058,71.6954055252937,121.03216218625121
51161,Roanoke County, Virginia,2022,,96914,301,0.3105846420537796,"Roanoke County, Virginia",78.82073592349933,117.18944611675894,82.14393348090616,116.68386624701775
53077,Yakima County, Washington,2022,,257001,347,0.13501892988743233,"Yakima County, Washington",112.48569684185979,102.3858843510599,106.45277051499178,44.13570782546838
53041,Lewis County, Washington,2022,,85370,59,0.06911092889773926,"Lewis County, Washington",92.972741598088,109.22688238734156,96.11247203031185,103.95341571266498
54081,Raleigh County, West Virginia,2022,,72882,89,0.12211519991218683,"Raleigh County, West Virginia",113.41344296833985,91.5257625673039,115.72381565572279,98.74355897541626
55133,Waukesha County, Wisconsin,2022,,410434,116,0.02826276575527368,"Waukesha County, Wisconsin",62.18615487667998,136.6213615216759,72.34645043093832,126.21115390286954
01003,Baldwin County, Alabama,2022,,246435,257,0.10428713453851927,"Baldwin County, Alabama",84.62974929841926,111.0629194312267,84.59911382084223,113.35999286591934
06073,San Diego County, California,2022,,3276208,1366,0.04169454442452982,"San Diego County, California",65.7242765355094,171.21634695446807,94.42217694866339,86.71594673001962
06081,San Mateo County, California,2022,,729181,322,0.04415913195763466,"San Mateo County, California",29.742525019213105,234.63362245498104,81.35955222434092,87.20481402193228
06017,El Dorado County, California,2022,,192646,177,0.09187836757576072,"El Dorado County, California",60.47763067392714,157.1287040064778,81.2092514940423,116.43338062582775
06007,Butte County, California,2022,,207303,368,0.17751793268790128,"Butte County, California",92.35237223805153,124.65338695175981,108.98983276013678,101.85064366710185
09170,South Central Connecticut Planning Region, Connecticut,2022,,573244,642,0.1119941944442506,"South Central Connecticut Planning Region, Connecticut",82.19241434601187,134.8585718681143,102.48440105504177,106.7544988316408
04021,Pinal County, Arizona,2022,,464154,424,0.09134899192940274,"Pinal County, Arizona",89.8691355739587,113.6825842466271,91.15867994513822,98.04553467257111
13073,Columbia County, Georgia,2022,,162419,641,0.3946582604251966,"Columbia County, Georgia",76.1221556668743,124.11878603211917,82.75953691529516,117.18137938285727
13313,Whitfield County, Georgia,2022,,103132,0,0,"Whitfield County, Georgia",112.34278390634857,92.61388514627346,99.75538126680733,54.303675555566294
26121,Muskegon County, Michigan,2022,,176565,44,0.02492000113272732,"Muskegon County, Michigan",100.91400966759245,94.42878833931276,101.80889108772824,113.51577405951741
40125,Pottawatomie County, Oklahoma,2022,,73533,19,0.0258387390695334,"Pottawatomie County, Oklahoma",103.35376545872066,93.65105152291363,102.67006150905557,105.14549039751266
08013,Boulder County, Colorado,2022,,327468,48,0.01465792077393821,"Boulder County, Colorado",57.686897534433086,169.51690600626438,89.3572179737983,118.33141013795547
